country code,postal code,state,statecode,latitude,longitude,Country
US,3062,New Hampshire,NH,42.7235,-71.4893,United States
US,3063,New Hampshire,NH,42.7717,-71.5132,United States
US,3064,New Hampshire,NH,42.779,-71.4748,United States
US,3070,New Hampshire,NH,42.9722,-71.6864,United States
US,3071,New Hampshire,NH,42.7511,-71.8703,United States
US,3076,New Hampshire,NH,42.7288,-71.3046,United States
US,3082,New Hampshire,NH,42.8954,-71.7744,United States
US,3084,New Hampshire,NH,42.82,-71.8523,United States
US,3086,New Hampshire,NH,42.8368,-71.7541,United States
US,3101,New Hampshire,NH,42.9929,-71.4633,United States
US,3102,New Hampshire,NH,42.9944,-71.4884,United States
US,3103,New Hampshire,NH,42.9656,-71.4493,United States
US,3104,New Hampshire,NH,43.0073,-71.4482,United States
US,3105,New Hampshire,NH,42.9956,-71.4548,United States
US,3108,New Hampshire,NH,42.9956,-71.4548,United States
US,3109,New Hampshire,NH,42.9713,-71.4135,United States
US,3110,New Hampshire,NH,42.9403,-71.5213,United States
US,3111,New Hampshire,NH,42.9956,-71.4548,United States
US,3244,New Hampshire,NH,43.1141,-71.8992,United States
US,3281,New Hampshire,NH,43.0714,-71.7038,United States
US,3440,New Hampshire,NH,43.0595,-71.9387,United States
US,3442,New Hampshire,NH,43.0103,-71.9153,United States
US,3449,New Hampshire,NH,42.9768,-71.9819,United States
US,3458,New Hampshire,NH,42.8856,-71.947,United States
US,3468,New Hampshire,NH,42.8908,-71.9334,United States
US,3046,New Hampshire,NH,43.1025,-71.6169,United States
US,3106,New Hampshire,NH,43.0617,-71.4444,United States
US,3216,New Hampshire,NH,43.4287,-71.783,United States
US,3221,New Hampshire,NH,43.2517,-71.9617,United States
US,3224,New Hampshire,NH,43.357,-71.557,United States
US,3229,New Hampshire,NH,43.1978,-71.6968,United States
US,3230,New Hampshire,NH,43.5115,-71.8691,United States
US,3231,New Hampshire,NH,43.4595,-71.7476,United States
US,3233,New Hampshire,NH,43.4209,-71.9373,United States
US,3234,New Hampshire,NH,43.2174,-71.3546,United States
US,3235,New Hampshire,NH,43.4426,-71.6491,United States
US,3242,New Hampshire,NH,43.1791,-71.8159,United States
US,3243,New Hampshire,NH,43.5274,-71.7292,United States
US,3255,New Hampshire,NH,43.3217,-72.0118,United States
US,3257,New Hampshire,NH,43.4145,-71.9857,United States
US,3260,New Hampshire,NH,43.3653,-71.9341,United States
US,3263,New Hampshire,NH,43.2874,-71.333,United States
US,3268,New Hampshire,NH,43.4067,-71.7045,United States
US,3272,New Hampshire,NH,43.2956,-71.9967,United States
US,3273,New Hampshire,NH,43.3042,-71.9289,United States
US,3275,New Hampshire,NH,43.1604,-71.4179,United States
US,3278,New Hampshire,NH,43.3035,-71.8353,United States
US,3287,New Hampshire,NH,43.4485,-71.9158,United States
US,3301,New Hampshire,NH,43.2185,-71.5277,United States
US,3302,New Hampshire,NH,43.3103,-71.6629,United States
US,3303,New Hampshire,NH,43.2817,-71.6595,United States
US,3304,New Hampshire,NH,43.1388,-71.5448,United States
US,3305,New Hampshire,NH,43.2134,-71.5172,United States
US,3307,New Hampshire,NH,43.3193,-71.467,United States
US,3032,New Hampshire,NH,42.9925,-71.3449,United States
US,3034,New Hampshire,NH,43.0585,-71.3049,United States
US,3036,New Hampshire,NH,42.9678,-71.245,United States
US,3037,New Hampshire,NH,43.1378,-71.2513,United States
US,3038,New Hampshire,NH,42.8874,-71.302,United States
US,3040,New Hampshire,NH,43.0481,-71.2487,United States
US,3041,New Hampshire,NH,42.8945,-71.2912,United States
US,3042,New Hampshire,NH,43.0411,-71.0764,United States
US,3044,New Hampshire,NH,42.984,-71.1218,United States
US,3053,New Hampshire,NH,42.8656,-71.3772,United States
US,3073,New Hampshire,NH,42.837,-71.2206,United States
US,3077,New Hampshire,NH,43.0325,-71.1912,United States
US,3079,New Hampshire,NH,42.7846,-71.2176,United States
US,3087,New Hampshire,NH,42.8051,-71.3067,United States
US,3261,New Hampshire,NH,43.207,-71.2004,United States
US,3290,New Hampshire,NH,43.1196,-71.111,United States
US,3291,New Hampshire,NH,43.1823,-71.1396,United States
US,3801,New Hampshire,NH,43.0729,-70.8052,United States
US,3802,New Hampshire,NH,43.0718,-70.7626,United States
US,3803,New Hampshire,NH,43.0718,-70.7626,United States
US,3804,New Hampshire,NH,43.0718,-70.7626,United States
US,3811,New Hampshire,NH,42.837,-71.1603,United States
US,3819,New Hampshire,NH,42.9234,-71.121,United States
US,3826,New Hampshire,NH,42.8877,-71.128,United States
US,3827,New Hampshire,NH,42.907,-70.9876,United States
US,3833,New Hampshire,NH,42.9815,-70.9478,United States
US,3840,New Hampshire,NH,43.0353,-70.8475,United States
US,3841,New Hampshire,NH,42.882,-71.1758,United States
US,3842,New Hampshire,NH,42.9359,-70.8243,United States
US,3843,New Hampshire,NH,43.0059,-71.0132,United States
US,3844,New Hampshire,NH,42.9263,-70.8876,United States
US,3848,New Hampshire,NH,42.9133,-71.0639,United States
US,3854,New Hampshire,NH,43.0681,-70.7199,United States
US,3856,New Hampshire,NH,43.0374,-70.9782,United States
US,3857,New Hampshire,NH,43.0726,-70.9553,United States
US,3858,New Hampshire,NH,42.8678,-71.042,United States
US,3859,New Hampshire,NH,42.8619,-71.04,United States
US,3862,New Hampshire,NH,42.9776,-70.8267,United States
US,3865,New Hampshire,NH,42.8356,-71.0934,United States
US,3870,New Hampshire,NH,43.0095,-70.7652,United States
US,3871,New Hampshire,NH,42.9806,-70.7719,United States
US,3873,New Hampshire,NH,42.9308,-71.1861,United States
US,3874,New Hampshire,NH,42.8854,-70.8646,United States
US,3885,New Hampshire,NH,43.0194,-70.8997,United States
US,3815,New Hampshire,NH,43.2629,-71.1071,United States
US,3820,New Hampshire,NH,43.1888,-70.8868,United States
US,3821,New Hampshire,NH,43.1979,-70.8737,United States
US,3822,New Hampshire,NH,43.1979,-70.8737,United States
US,3823,New Hampshire,NH,43.1729,-70.9412,United States
US,3824,New Hampshire,NH,43.1174,-70.9197,United States
US,3825,New Hampshire,NH,43.2027,-71.0377,United States
US,3835,New Hampshire,NH,43.3884,-71.0647,United States
US,3839,New Hampshire,NH,43.262,-70.9837,United States
US,3851,New Hampshire,NH,43.4229,-71.0114,United States
US,3852,New Hampshire,NH,43.5025,-70.9697,United States
US,3855,New Hampshire,NH,43.443,-71.1408,United States
US,3866,New Hampshire,NH,43.3045,-70.9756,United States
US,3867,New Hampshire,NH,43.3045,-70.9756,United States
US,3868,New Hampshire,NH,43.32,-70.9413,United States
US,3869,New Hampshire,NH,43.2269,-70.8332,United States
US,3878,New Hampshire,NH,43.2525,-70.8756,United States
US,3884,New Hampshire,NH,43.2506,-71.1625,United States
US,3887,New Hampshire,NH,43.4861,-71.063,United States
US,3280,New Hampshire,NH,43.1747,-72.0824,United States
US,3284,New Hampshire,NH,43.4938,-72.047,United States
US,3601,New Hampshire,NH,43.196,-72.3001,United States
US,3603,New Hampshire,NH,43.2573,-72.4064,United States
US,3605,New Hampshire,NH,43.2136,-72.1968,United States
US,3607,New Hampshire,NH,43.1956,-72.2686,United States
US,3743,New Hampshire,NH,43.3679,-72.3422,United States
US,3745,New Hampshire,NH,43.4963,-72.3394,United States
US,3746,New Hampshire,NH,43.4973,-72.2795,United States
US,3751,New Hampshire,NH,43.4317,-72.0673,United States
US,3752,New Hampshire,NH,43.3026,-72.1241,United States
US,3753,New Hampshire,NH,43.5103,-72.1334,United States
US,3754,New Hampshire,NH,43.3767,-72.1381,United States
US,3770,New Hampshire,NH,43.5299,-72.2756,United States
US,3773,New Hampshire,NH,43.3532,-72.1838,United States
US,3781,New Hampshire,NH,43.5519,-72.2704,United States
US,3782,New Hampshire,NH,43.3868,-72.095,United States
US,8037,New Jersey,NJ,39.638,-74.7728,United States
US,8201,New Jersey,NJ,39.4218,-74.4949,United States
US,8203,New Jersey,NJ,39.4101,-74.3646,United States
US,8205,New Jersey,NJ,39.4745,-74.4575,United States
US,8213,New Jersey,NJ,39.5092,-74.6086,United States
US,8215,New Jersey,NJ,39.5331,-74.6177,United States
US,8217,New Jersey,NJ,39.5737,-74.72,United States
US,8220,New Jersey,NJ,39.4921,-74.429,United States
US,8221,New Jersey,NJ,39.3469,-74.5807,United States
US,8225,New Jersey,NJ,39.3703,-74.5552,United States
US,8231,New Jersey,NJ,39.4712,-74.4604,United States
US,8232,New Jersey,NJ,39.3876,-74.5149,United States
US,8234,New Jersey,NJ,39.3741,-74.6118,United States
US,8240,New Jersey,NJ,39.4877,-74.5543,United States
US,8241,New Jersey,NJ,39.5272,-74.4903,United States
US,8244,New Jersey,NJ,39.3223,-74.6008,United States
US,8310,New Jersey,NJ,39.537,-74.8895,United States
US,8317,New Jersey,NJ,39.4031,-74.8316,United States
US,8319,New Jersey,NJ,39.3783,-74.8165,United States
US,8326,New Jersey,NJ,39.5239,-74.9377,United States
US,8330,New Jersey,NJ,39.432,-74.6962,United States
US,8340,New Jersey,NJ,39.4451,-74.8667,United States
US,8341,New Jersey,NJ,39.5155,-74.9467,United States
US,8342,New Jersey,NJ,39.5021,-74.8335,United States
US,8346,New Jersey,NJ,39.5645,-74.859,United States
US,8350,New Jersey,NJ,39.485,-74.8776,United States
US,8401,New Jersey,NJ,39.3664,-74.4317,United States
US,8402,New Jersey,NJ,39.3286,-74.509,United States
US,8403,New Jersey,NJ,39.3194,-74.5356,United States
US,8404,New Jersey,NJ,39.3643,-74.4229,United States
US,8405,New Jersey,NJ,39.3643,-74.4229,United States
US,8406,New Jersey,NJ,39.346,-74.4723,United States
US,7010,New Jersey,NJ,40.8222,-73.988,United States
US,7020,New Jersey,NJ,40.8317,-73.9738,United States
US,7022,New Jersey,NJ,40.817,-74,United States
US,7024,New Jersey,NJ,40.8503,-73.9745,United States
US,7026,New Jersey,NJ,40.8789,-74.1081,United States
US,7031,New Jersey,NJ,40.7898,-74.1343,United States
US,7057,New Jersey,NJ,40.8536,-74.1079,United States
US,7070,New Jersey,NJ,40.8292,-74.1121,United States
US,7071,New Jersey,NJ,40.8094,-74.1245,United States
US,7072,New Jersey,NJ,40.8403,-74.0925,United States
US,7073,New Jersey,NJ,40.8385,-74.1041,United States
US,7074,New Jersey,NJ,40.8394,-74.0566,United States
US,7075,New Jersey,NJ,40.8493,-74.0878,United States
US,7401,New Jersey,NJ,41.0327,-74.1342,United States
US,7407,New Jersey,NJ,40.9069,-74.1209,United States
US,7410,New Jersey,NJ,40.9343,-74.1166,United States
US,7417,New Jersey,NJ,41.0081,-74.2113,United States
US,7423,New Jersey,NJ,41.0004,-74.1025,United States
US,7430,New Jersey,NJ,41.0817,-74.1861,United States
US,7432,New Jersey,NJ,40.9957,-74.1409,United States
US,7436,New Jersey,NJ,41.0294,-74.2338,United States
US,7446,New Jersey,NJ,41.0577,-74.1445,United States
US,7450,New Jersey,NJ,40.982,-74.1131,United States
US,7451,New Jersey,NJ,40.9793,-74.1165,United States
US,7452,New Jersey,NJ,40.9602,-74.1254,United States
US,7458,New Jersey,NJ,41.0443,-74.0981,United States
US,7463,New Jersey,NJ,41.013,-74.1243,United States
US,7481,New Jersey,NJ,40.9978,-74.166,United States
US,7495,New Jersey,NJ,41.1039,-74.1644,United States
US,7601,New Jersey,NJ,40.8882,-74.0503,United States
US,7602,New Jersey,NJ,40.8859,-74.0435,United States
US,7603,New Jersey,NJ,40.8744,-74.0281,United States
US,7604,New Jersey,NJ,40.8623,-74.0756,United States
US,7605,New Jersey,NJ,40.8629,-73.9879,United States
US,7606,New Jersey,NJ,40.8634,-74.0456,United States
US,7607,New Jersey,NJ,40.9024,-74.0629,United States
US,7608,New Jersey,NJ,40.864,-74.0556,United States
US,7620,New Jersey,NJ,40.9511,-73.9308,United States
US,7621,New Jersey,NJ,40.9238,-73.9989,United States
US,7624,New Jersey,NJ,40.9721,-73.959,United States
US,7626,New Jersey,NJ,40.9418,-73.9652,United States
US,7627,New Jersey,NJ,40.9548,-73.9602,United States
US,7628,New Jersey,NJ,40.9447,-73.9921,United States
US,7630,New Jersey,NJ,40.9755,-74.0285,United States
US,7631,New Jersey,NJ,40.8943,-73.9772,United States
US,7632,New Jersey,NJ,40.882,-73.9544,United States
US,7640,New Jersey,NJ,40.9918,-73.98,United States
US,7641,New Jersey,NJ,40.9608,-73.9874,United States
US,7642,New Jersey,NJ,41.0069,-74.0426,United States
US,7643,New Jersey,NJ,40.8493,-74.0405,United States
US,7644,New Jersey,NJ,40.8764,-74.0838,United States
US,7645,New Jersey,NJ,41.0495,-74.0384,United States
US,7646,New Jersey,NJ,40.9331,-74.0195,United States
US,7647,New Jersey,NJ,41.0086,-73.9389,United States
US,7648,New Jersey,NJ,40.9952,-73.9582,United States
US,7649,New Jersey,NJ,40.9535,-74.0335,United States
US,7650,New Jersey,NJ,40.8462,-73.9954,United States
US,7652,New Jersey,NJ,40.9477,-74.0672,United States
US,7653,New Jersey,NJ,40.9481,-74.0832,United States
US,7656,New Jersey,NJ,41.0343,-74.0396,United States
US,7657,New Jersey,NJ,40.8326,-74.0015,United States
US,7660,New Jersey,NJ,40.8562,-74.023,United States
US,7661,New Jersey,NJ,40.9265,-74.0392,United States
US,7662,New Jersey,NJ,40.9057,-74.079,United States
US,7663,New Jersey,NJ,40.9031,-74.0955,United States
US,7666,New Jersey,NJ,40.8915,-74.0119,United States
US,7670,New Jersey,NJ,40.9216,-73.9659,United States
US,7675,New Jersey,NJ,41.0092,-74.0041,United States
US,7676,New Jersey,NJ,40.9883,-74.0635,United States
US,7677,New Jersey,NJ,41.0234,-74.0603,United States
US,7699,New Jersey,NJ,40.8463,-74.0611,United States
US,8010,New Jersey,NJ,40.0565,-74.9114,United States
US,8011,New Jersey,NJ,39.976,-74.7114,United States
US,8015,New Jersey,NJ,39.9597,-74.5655,United States
US,8016,New Jersey,NJ,40.068,-74.8454,United States
US,8019,New Jersey,NJ,39.8019,-74.5256,United States
US,8022,New Jersey,NJ,40.0642,-74.6899,United States
US,8036,New Jersey,NJ,39.9872,-74.8293,United States
US,8041,New Jersey,NJ,40.0387,-74.6873,United States
US,8042,New Jersey,NJ,40.0123,-74.6646,United States
US,8046,New Jersey,NJ,40.029,-74.8835,United States
US,8048,New Jersey,NJ,39.9651,-74.8067,United States
US,8052,New Jersey,NJ,39.9511,-74.9946,United States
US,8053,New Jersey,NJ,39.8845,-74.9067,United States
US,8054,New Jersey,NJ,39.9478,-74.9036,United States
US,8055,New Jersey,NJ,39.8637,-74.8223,United States
US,8057,New Jersey,NJ,39.9683,-74.9533,United States
US,8060,New Jersey,NJ,40.0086,-74.7896,United States
US,8064,New Jersey,NJ,39.9582,-74.6279,United States
US,8065,New Jersey,NJ,40.0037,-75.0257,United States
US,8068,New Jersey,NJ,39.9712,-74.6676,United States
US,8073,New Jersey,NJ,40.0095,-74.8668,United States
US,8075,New Jersey,NJ,40.0293,-74.9497,United States
US,8076,New Jersey,NJ,40.0115,-75.0149,United States
US,8077,New Jersey,NJ,40.002,-74.9952,United States
US,8088,New Jersey,NJ,39.8604,-74.6693,United States
US,8224,New Jersey,NJ,39.5923,-74.451,United States
US,8505,New Jersey,NJ,40.1431,-74.7032,United States
US,8511,New Jersey,NJ,40.0481,-74.5595,United States
US,8515,New Jersey,NJ,40.1151,-74.6393,United States
US,8518,New Jersey,NJ,40.118,-74.8055,United States
US,8554,New Jersey,NJ,40.1154,-74.7772,United States
US,8562,New Jersey,NJ,40.072,-74.5731,United States
US,8640,New Jersey,NJ,40.2171,-74.7429,United States
US,8641,New Jersey,NJ,40.2171,-74.7429,United States
US,8002,New Jersey,NJ,39.9308,-75.0175,United States
US,8003,New Jersey,NJ,39.8805,-74.9706,United States
US,8004,New Jersey,NJ,39.76,-74.8665,United States
US,8007,New Jersey,NJ,39.8651,-75.0564,United States
US,8009,New Jersey,NJ,39.7788,-74.9308,United States
US,8012,New Jersey,NJ,39.7901,-75.0367,United States
US,8018,New Jersey,NJ,39.7154,-74.9007,United States
US,8021,New Jersey,NJ,39.8036,-75.0058,United States
US,8026,New Jersey,NJ,39.8365,-74.971,United States
US,8029,New Jersey,NJ,39.8404,-75.0697,United States
US,8030,New Jersey,NJ,39.8911,-75.117,United States
US,8031,New Jersey,NJ,39.8689,-75.0944,United States
US,8033,New Jersey,NJ,39.8954,-75.0417,United States
US,8034,New Jersey,NJ,39.9074,-75.0008,United States
US,8035,New Jersey,NJ,39.8788,-75.0664,United States
US,8043,New Jersey,NJ,39.8504,-74.9646,United States
US,8045,New Jersey,NJ,39.8676,-75.0317,United States
US,8049,New Jersey,NJ,39.8538,-75.0393,United States
US,8059,New Jersey,NJ,39.8827,-75.0929,United States
US,8078,New Jersey,NJ,39.8508,-75.0742,United States
US,8081,New Jersey,NJ,39.7354,-74.9864,United States
US,8083,New Jersey,NJ,39.84,-75.0309,United States
US,8084,New Jersey,NJ,39.8288,-75.0147,United States
US,8089,New Jersey,NJ,39.7215,-74.8609,United States
US,8091,New Jersey,NJ,39.8051,-74.9255,United States
US,8095,New Jersey,NJ,39.6549,-74.8685,United States
US,8099,New Jersey,NJ,39.8676,-75.0946,United States
US,8101,New Jersey,NJ,39.9259,-75.1196,United States
US,8102,New Jersey,NJ,39.9512,-75.1186,United States
US,8103,New Jersey,NJ,39.9351,-75.1117,United States
US,8104,New Jersey,NJ,39.9186,-75.1078,United States
US,8105,New Jersey,NJ,39.9484,-75.0864,United States
US,8106,New Jersey,NJ,39.891,-75.0724,United States
US,8107,New Jersey,NJ,39.908,-75.0849,United States
US,8108,New Jersey,NJ,39.9157,-75.0634,United States
US,8109,New Jersey,NJ,39.9519,-75.0482,United States
US,8110,New Jersey,NJ,39.9723,-75.0607,United States
US,8202,New Jersey,NJ,39.0951,-74.7262,United States
US,8204,New Jersey,NJ,38.9711,-74.9214,United States
US,8210,New Jersey,NJ,39.1378,-74.7806,United States
US,8212,New Jersey,NJ,38.9372,-74.9654,United States
US,8214,New Jersey,NJ,39.1932,-74.8252,United States
US,8218,New Jersey,NJ,39.1415,-74.8529,United States
US,8219,New Jersey,NJ,39.0462,-74.9013,United States
US,8223,New Jersey,NJ,39.2586,-74.6593,United States
US,8226,New Jersey,NJ,39.2709,-74.5875,United States
US,8230,New Jersey,NJ,39.2154,-74.7075,United States
US,8242,New Jersey,NJ,39.0196,-74.8756,United States
US,8243,New Jersey,NJ,39.154,-74.7005,United States
US,8245,New Jersey,NJ,39.1,-74.8487,United States
US,8246,New Jersey,NJ,39.179,-74.7599,United States
US,8247,New Jersey,NJ,39.0533,-74.762,United States
US,8248,New Jersey,NJ,39.1992,-74.6554,United States
US,8250,New Jersey,NJ,39.2901,-74.7538,United States
US,8251,New Jersey,NJ,39.0219,-74.9354,United States
US,8252,New Jersey,NJ,39.0421,-74.8618,United States
US,8260,New Jersey,NJ,38.9949,-74.838,United States
US,8270,New Jersey,NJ,39.2716,-74.7968,United States
US,8302,New Jersey,NJ,39.3762,-75.1617,United States
US,8311,New Jersey,NJ,39.337,-75.1994,United States
US,8313,New Jersey,NJ,39.5293,-75.2249,United States
US,8314,New Jersey,NJ,39.2023,-74.9705,United States
US,8315,New Jersey,NJ,39.2732,-75.095,United States
US,8316,New Jersey,NJ,39.2679,-74.9791,United States
US,8320,New Jersey,NJ,39.3799,-75.2217,United States
US,8321,New Jersey,NJ,39.2189,-75.1403,United States
US,8323,New Jersey,NJ,39.4055,-75.3209,United States
US,8324,New Jersey,NJ,39.224,-74.9942,United States
US,8327,New Jersey,NJ,39.2568,-74.9874,United States
US,8329,New Jersey,NJ,39.2853,-74.9983,United States
US,8332,New Jersey,NJ,39.3673,-75.0293,United States
US,8345,New Jersey,NJ,39.2832,-75.1716,United States
US,8348,New Jersey,NJ,39.3131,-74.9807,United States
US,8349,New Jersey,NJ,39.2563,-75.0506,United States
US,8352,New Jersey,NJ,39.4782,-75.1313,United States
US,8353,New Jersey,NJ,39.4594,-75.297,United States
US,8360,New Jersey,NJ,39.4818,-75.0091,United States
US,8361,New Jersey,NJ,39.4655,-74.9653,United States
US,8362,New Jersey,NJ,39.4862,-75.0257,United States
US,7003,New Jersey,NJ,40.8035,-74.1891,United States
US,7004,New Jersey,NJ,40.8822,-74.296,United States
US,7006,New Jersey,NJ,40.8545,-74.2789,United States
US,7007,New Jersey,NJ,40.8398,-74.2765,United States
US,7009,New Jersey,NJ,40.8534,-74.2297,United States
US,7017,New Jersey,NJ,40.7696,-74.2077,United States
US,7018,New Jersey,NJ,40.7558,-74.2198,United States
US,7019,New Jersey,NJ,40.7673,-74.2049,United States
US,7021,New Jersey,NJ,40.8279,-74.2797,United States
US,7028,New Jersey,NJ,40.804,-74.2055,United States
US,7039,New Jersey,NJ,40.7896,-74.3202,United States
US,7040,New Jersey,NJ,40.7279,-74.2656,United States
US,7041,New Jersey,NJ,40.7228,-74.3015,United States
US,7042,New Jersey,NJ,40.8131,-74.2165,United States
US,7043,New Jersey,NJ,40.843,-74.2011,United States
US,7044,New Jersey,NJ,40.8319,-74.2428,United States
US,7050,New Jersey,NJ,40.7692,-74.2355,United States
US,7051,New Jersey,NJ,40.7918,-74.2452,United States
US,7052,New Jersey,NJ,40.7859,-74.2568,United States
US,7068,New Jersey,NJ,40.8203,-74.3047,United States
US,7078,New Jersey,NJ,40.7368,-74.3271,United States
US,7079,New Jersey,NJ,40.7465,-74.2575,United States
US,7101,New Jersey,NJ,40.7361,-74.2251,United States
US,7102,New Jersey,NJ,40.732,-74.1765,United States
US,7103,New Jersey,NJ,40.737,-74.1964,United States
US,7104,New Jersey,NJ,40.7664,-74.1695,United States
US,7105,New Jersey,NJ,40.7271,-74.1563,United States
US,7106,New Jersey,NJ,40.7415,-74.233,United States
US,7107,New Jersey,NJ,40.7607,-74.1882,United States
US,7108,New Jersey,NJ,40.7236,-74.2015,United States
US,7109,New Jersey,NJ,40.7946,-74.1631,United States
US,7110,New Jersey,NJ,40.8185,-74.1589,United States
US,7111,New Jersey,NJ,40.7261,-74.2313,United States
US,7112,New Jersey,NJ,40.7107,-74.2131,United States
US,7114,New Jersey,NJ,40.7082,-74.1891,United States
US,7175,New Jersey,NJ,40.7357,-74.1724,United States
US,7184,New Jersey,NJ,40.7918,-74.2452,United States
US,7188,New Jersey,NJ,40.7357,-74.1724,United States
US,7189,New Jersey,NJ,40.7918,-74.2452,United States
US,7191,New Jersey,NJ,40.7918,-74.2452,United States
US,7192,New Jersey,NJ,40.7357,-74.1724,United States
US,7193,New Jersey,NJ,40.7357,-74.1724,United States
US,7195,New Jersey,NJ,40.7357,-74.1724,United States
US,7198,New Jersey,NJ,40.7918,-74.2452,United States
US,7199,New Jersey,NJ,40.7357,-74.1724,United States
US,8014,New Jersey,NJ,39.8016,-75.3478,United States
US,8020,New Jersey,NJ,39.7992,-75.2237,United States
US,8025,New Jersey,NJ,39.7015,-75.1629,United States
US,8027,New Jersey,NJ,39.8231,-75.2751,United States
US,8028,New Jersey,NJ,39.7068,-75.1172,United States
US,8032,New Jersey,NJ,39.7788,-75.0601,United States
US,8039,New Jersey,NJ,39.6931,-75.2711,United States
US,8051,New Jersey,NJ,39.787,-75.1785,United States
US,8056,New Jersey,NJ,39.7857,-75.2498,United States
US,8061,New Jersey,NJ,39.8097,-75.2082,United States
US,8062,New Jersey,NJ,39.7252,-75.2065,United States
US,8063,New Jersey,NJ,39.8664,-75.1794,United States
US,8066,New Jersey,NJ,39.8312,-75.2242,United States
US,8071,New Jersey,NJ,39.7312,-75.1297,United States
US,8074,New Jersey,NJ,39.7206,-75.1681,United States
US,8080,New Jersey,NJ,39.7473,-75.0899,United States
US,8085,New Jersey,NJ,39.7529,-75.3362,United States
US,8086,New Jersey,NJ,39.8457,-75.1943,United States
US,8090,New Jersey,NJ,39.7993,-75.1536,United States
US,8093,New Jersey,NJ,39.8605,-75.1323,United States
US,8094,New Jersey,NJ,39.665,-74.971,United States
US,8096,New Jersey,NJ,39.7539,-74.996,United States
US,8097,New Jersey,NJ,39.8142,-75.153,United States
US,8312,New Jersey,NJ,39.659,-75.0942,United States
US,8322,New Jersey,NJ,39.6156,-75.0409,United States
US,8328,New Jersey,NJ,39.5755,-75.0582,United States
US,8343,New Jersey,NJ,39.6442,-75.1568,United States
US,8344,New Jersey,NJ,39.5553,-75.0276,United States
US,7002,New Jersey,NJ,40.6664,-74.1192,United States
US,7029,New Jersey,NJ,40.7445,-74.1508,United States
US,7030,New Jersey,NJ,40.7445,-74.0329,United States
US,7032,New Jersey,NJ,40.7647,-74.1471,United States
US,7047,New Jersey,NJ,40.7939,-74.0258,United States
US,7086,New Jersey,NJ,40.7681,-74.0208,United States
US,7087,New Jersey,NJ,40.7674,-74.0323,United States
US,7093,New Jersey,NJ,40.7888,-74.0115,United States
US,7094,New Jersey,NJ,40.791,-74.0634,United States
US,7096,New Jersey,NJ,40.7328,-74.0755,United States
US,7097,New Jersey,NJ,40.7328,-74.0755,United States
US,7099,New Jersey,NJ,40.7328,-74.0755,United States
US,7302,New Jersey,NJ,40.7221,-74.0469,United States
US,7303,New Jersey,NJ,40.7328,-74.0755,United States
US,7304,New Jersey,NJ,40.718,-74.0754,United States
US,7305,New Jersey,NJ,40.702,-74.089,United States
US,7306,New Jersey,NJ,40.7321,-74.066,United States
US,7307,New Jersey,NJ,40.7482,-74.0498,United States
US,7308,New Jersey,NJ,40.7328,-74.0755,United States
US,7310,New Jersey,NJ,40.7324,-74.0431,United States
US,7311,New Jersey,NJ,40.7323,-74.0754,United States
US,7395,New Jersey,NJ,40.7279,-74.078,United States
US,7399,New Jersey,NJ,40.7323,-74.0754,United States
US,7830,New Jersey,NJ,40.7162,-74.8152,United States
US,7979,New Jersey,NJ,40.7026,-74.7276,United States
US,8530,New Jersey,NJ,40.3731,-74.9266,United States
US,8551,New Jersey,NJ,40.4459,-74.8288,United States
US,8556,New Jersey,NJ,40.42,-74.9886,United States
US,8557,New Jersey,NJ,40.4459,-74.9435,United States
US,8559,New Jersey,NJ,40.4397,-74.9554,United States
US,8801,New Jersey,NJ,40.6287,-74.8855,United States
US,8803,New Jersey,NJ,40.5218,-75.006,United States
US,8804,New Jersey,NJ,40.6437,-75.0966,United States
US,8809,New Jersey,NJ,40.6412,-74.9088,United States
US,8822,New Jersey,NJ,40.518,-74.8453,United States
US,8825,New Jersey,NJ,40.5208,-75.0325,United States
US,8826,New Jersey,NJ,40.7134,-74.9162,United States
US,8827,New Jersey,NJ,40.6774,-74.9622,United States
US,8829,New Jersey,NJ,40.6684,-74.8937,United States
US,8833,New Jersey,NJ,40.6466,-74.829,United States
US,8834,New Jersey,NJ,40.5637,-74.9494,United States
US,8848,New Jersey,NJ,40.5929,-75.1025,United States
US,8858,New Jersey,NJ,40.6726,-74.7474,United States
US,8867,New Jersey,NJ,40.5992,-74.9576,United States
US,8868,New Jersey,NJ,40.5655,-74.9389,United States
US,8870,New Jersey,NJ,40.5687,-74.7377,United States
US,8885,New Jersey,NJ,40.5764,-74.8311,United States
US,8887,New Jersey,NJ,40.5206,-74.7946,United States
US,8888,New Jersey,NJ,40.6194,-74.7406,United States
US,8889,New Jersey,NJ,40.6156,-74.7724,United States
US,8520,New Jersey,NJ,40.2669,-74.525,United States
US,8525,New Jersey,NJ,40.3902,-74.771,United States
US,8534,New Jersey,NJ,40.3339,-74.7944,United States
US,8540,New Jersey,NJ,40.3666,-74.6408,United States
US,8541,New Jersey,NJ,40.3487,-74.659,United States
US,8542,New Jersey,NJ,40.3535,-74.6594,United States
US,8543,New Jersey,NJ,40.2805,-74.712,United States
US,8544,New Jersey,NJ,40.3492,-74.6528,United States
US,8550,New Jersey,NJ,40.2669,-74.6511,United States
US,8560,New Jersey,NJ,40.3077,-74.8655,United States
US,8561,New Jersey,NJ,40.2423,-74.5787,United States
US,8601,New Jersey,NJ,40.2805,-74.712,United States
